student_id,data_split,age,semester,program_stream,institution_type,residence_mode,scholarship_holder,current_gpa,failed_subjects,backlog_count,credits_completion_ratio,attendance_pct,attendance_velocity_14d,consecutive_absent_days,lms_active_hours_week,lms_activity_velocity_pct,assignment_completion_pct,avg_assignment_delay_days,missed_assessments,fee_overdue_days,scholarship_delay_days,financial_support_requested,paid_work_hours_week,family_responsibility_hours_week,course_satisfaction_1_5,career_uncertainty_1_5,prerequisite_gap_score,language_transition_score,commute_minutes_one_way,hostel_issue_score,campus_belonging_1_5,mentor_interactions_month,overwhelmed_score_1_5,support_requested,F1_academic_difficulty,F2_attendance_decline,F3_low_engagement,F4_financial_stress,F5_work_pressure,F6_family_responsibility,F7_course_mismatch,F8_transition_language_gap,F9_commute_housing,F10_low_belonging_support,F11_wellbeing_support_need,synthetic_risk_probability,risk_tier,dominant_risk_factor,secondary_risk_factor,dropout_label,student_outcome,confirmed_exit_reason,generation_version
SYN04816,TRAIN,18,5,Science,Government,With Family,0,6.5,3,5,0.652,87.8,-2.4,4,14.4,-12.9,59.9,2.3,1,42,0,1,20.2,18.6,4.3,1.7,0.254,0.102,25,0.18,3.1,3,3.0,0,51.6,31.7,34.7,23.2,13.6,58.4,11.5,6.4,13.1,58.1,49.8,0.2365,LOW,Family/domestic responsibility,Low belonging / weak mentor support,1,DROPOUT,LOW_CAMPUS_SUPPORT,SIH_SYN_V1_2026-08-22
SYN04817,TRAIN,20,7,Education,Government-Aided,Hostel,1,6.41,1,1,0.921,77.5,13.1,2,15.8,3.7,86.0,0.9,1,0,9,0,0.0,7.3,4.6,1.5,0.208,0.276,12,0.317,2.7,2,1.9,0,27.2,15.9,19.3,7.0,11.0,22.0,7.4,19.0,40.4,25.5,40.1,0.0735,LOW,Commute / housing / accessibility,Wellbeing / support need,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN04818,TEST,19,3,Arts/Humanities,Government-Aided,With Family,1,7.72,2,1,0.881,82.8,4.1,4,12.6,-0.6,93.1,0.6,2,17,41,0,0.0,1.2,5.0,1.0,0.232,0.128,8,0.055,3.9,2,1.4,0,23.9,22.2,16.3,29.7,35.7,4.9,4.2,10.4,2.0,31.5,37.3,0.0851,LOW,Wellbeing / support need,Employment/work pressure,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN04819,TEST,29,6,Engineering/Technology,Government-Aided,With Family,0,6.72,4,4,0.703,94.8,0.3,4,12.6,12.2,79.4,4.1,1,13,0,1,0.0,12.5,3.1,2.0,0.234,0.28,61,0.115,4.2,5,1.5,0,40.2,25.4,34.7,8.3,12.9,40.9,38.9,27.5,44.6,23.4,30.6,0.1404,LOW,Commute / housing / accessibility,Family/domestic responsibility,0,TEMPORARY_BREAK,,SIH_SYN_V1_2026-08-22
SYN04820,TRAIN,24,3,Engineering/Technology,Government-Aided,With Family,0,6.61,2,3,0.802,69.8,-15.1,2,12.3,-46.3,58.7,5.8,1,59,0,1,0.0,24.0,3.9,1.5,0.268,0.127,36,0.0,3.4,3,3.3,0,44.6,42.4,49.0,73.0,51.4,55.9,11.3,3.8,21.9,43.3,49.7,0.584,MODERATE,Financial stress,Family/domestic responsibility,0,TRANSFERRED,,SIH_SYN_V1_2026-08-22
SYN04821,TRAIN,18,3,Engineering/Technology,Private,With Family,0,7.28,2,3,0.761,77.8,-1.8,0,6.0,-12.3,88.7,1.6,2,40,0,1,15.2,3.5,3.9,1.3,0.229,0.168,92,0.14,4.7,4,2.7,0,25.3,38.5,26.8,52.5,32.9,16.9,16.3,29.9,57.4,15.6,51.8,0.2396,LOW,Commute / housing / accessibility,Financial stress,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN04822,TRAIN,24,4,Commerce/Management,Private,With Family,0,5.96,2,5,0.908,81.1,-4.8,4,10.1,-15.5,80.0,6.5,3,123,0,1,0.0,13.6,4.3,1.7,0.295,0.078,27,0.0,5.0,4,3.9,0,47.0,44.3,35.4,77.6,44.7,55.2,8.0,23.7,18.3,18.5,72.2,0.556,MODERATE,Financial stress,Wellbeing / support need,1,DROPOUT,ACADEMIC_DIFFICULTY,SIH_SYN_V1_2026-08-22
SYN04823,TRAIN,22,7,Arts/Humanities,Government,Hostel,0,6.7,2,2,0.869,92.3,1.9,2,9.7,-9.7,73.4,4.4,0,24,0,0,0.0,13.9,4.5,1.1,0.187,0.077,14,0.141,4.6,5,2.5,0,36.1,20.4,30.9,17.4,30.4,19.1,19.9,5.5,28.1,20.0,46.2,0.0766,LOW,Wellbeing / support need,Academic difficulty,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN04824,TRAIN,22,2,Commerce/Management,Private,With Family,0,6.32,4,4,0.659,54.5,-26.1,6,12.7,22.0,72.0,0.0,1,47,0,1,0.0,9.5,4.3,2.8,0.351,0.138,38,0.0,4.6,3,2.5,0,48.3,63.9,24.3,40.9,29.8,24.1,26.1,22.2,33.1,29.4,42.3,0.3612,LOW,Attendance decline,Academic difficulty,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN04825,TRAIN,19,7,Commerce/Management,Government,With Family,0,7.27,4,2,0.877,81.1,-6.1,2,12.9,-30.4,69.9,6.2,3,29,0,0,0.0,20.4,3.9,3.6,0.394,0.151,48,0.0,3.1,2,3.3,0,35.3,30.3,45.9,29.6,33.6,42.6,38.3,18.6,13.9,30.4,57.4,0.2631,LOW,Wellbeing / support need,Low learning engagement,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN04826,TRAIN,20,4,Science,Government,With Family,0,7.46,2,3,0.874,94.7,-1.9,0,14.5,16.1,86.2,3.3,1,50,0,0,0.0,7.8,4.5,1.5,0.042,0.139,37,0.124,4.2,6,3.9,0,12.3,11.9,11.5,19.5,16.4,14.7,8.8,13.3,24.9,18.0,48.3,0.0385,LOW,Wellbeing / support need,Commute / housing / accessibility,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN04827,TRAIN,19,2,Other,Private,With Family,0,6.09,4,5,0.612,75.6,-2.4,0,9.3,-31.1,64.9,5.2,2,41,0,1,12.5,17.2,1.9,3.3,0.575,0.26,50,0.097,2.9,1,2.0,0,62.7,41.1,49.8,32.6,32.2,25.6,60.2,46.0,47.1,59.4,40.5,0.5882,MODERATE,Academic difficulty,Course mismatch / low interest,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN04828,TRAIN,18,5,Engineering/Technology,Private,PG/Rented,0,7.09,2,3,0.873,73.4,-4.7,4,11.7,14.3,78.6,3.2,2,63,0,1,0.0,10.5,4.4,1.6,0.229,0.239,46,0.078,3.6,2,2.4,1,33.3,45.7,24.9,37.8,40.6,36.6,16.8,32.7,35.6,29.4,45.4,0.304,LOW,Attendance decline,Wellbeing / support need,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN04829,TRAIN,23,7,Engineering/Technology,Government-Aided,With Family,1,8.19,0,1,0.96,88.6,8.0,2,11.8,5.3,85.9,3.0,1,9,5,0,0.0,7.5,3.5,2.5,0.079,0.034,87,0.181,3.7,3,2.7,0,9.6,11.3,20.7,13.4,8.6,11.2,45.4,14.6,61.2,23.8,43.1,0.1074,LOW,Commute / housing / accessibility,Course mismatch / low interest,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN04830,VALID,19,4,Engineering/Technology,Private,Hostel,1,9.07,0,0,1.0,83.9,6.8,3,11.4,-22.6,67.6,5.4,2,47,0,1,0.0,22.9,2.3,2.9,0.147,0.0,9,0.203,4.0,4,3.8,0,8.6,19.3,33.7,24.9,25.9,47.2,47.5,9.5,10.7,13.3,48.2,0.0775,LOW,Wellbeing / support need,Course mismatch / low interest,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN04831,TRAIN,19,2,Arts/Humanities,Government,With Family,0,8.52,1,2,0.865,79.0,-6.3,2,11.3,-9.5,68.5,4.9,1,37,0,1,0.0,2.9,3.2,2.2,0.206,0.138,16,0.0,1.6,2,2.4,0,22.0,20.1,39.2,14.6,8.9,5.5,40.7,18.4,12.0,90.2,34.4,0.1069,LOW,Low belonging / weak mentor support,Course mismatch / low interest,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN04832,TRAIN,19,8,Engineering/Technology,Government,With Family,0,10.0,0,3,0.929,100.0,-0.6,1,13.4,13.9,84.6,3.5,3,1,0,0,0.0,3.0,2.7,2.4,0.193,0.01,54,0.03,3.7,2,3.8,1,20.5,11.3,28.9,15.2,16.0,4.1,27.5,0.7,26.4,33.9,42.2,0.0608,LOW,Wellbeing / support need,Low belonging / weak mentor support,0,GRADUATED,,SIH_SYN_V1_2026-08-22
SYN04833,TRAIN,18,3,Engineering/Technology,Private,With Family,1,6.07,3,4,0.686,75.8,6.0,5,9.3,-29.4,68.5,6.0,2,79,31,0,14.6,2.8,4.0,1.8,0.36,0.288,21,0.0,4.3,5,2.0,0,61.8,44.3,47.7,52.6,41.0,33.4,15.3,26.6,3.5,9.8,41.1,0.3985,LOW,Academic difficulty,Financial stress,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN04834,TRAIN,19,3,Commerce/Management,Government,Hostel,1,9.53,1,0,0.958,90.7,-6.5,3,11.6,-5.8,71.1,5.0,2,14,12,0,0.0,8.2,3.7,1.9,0.051,0.071,9,0.33,2.6,2,1.6,0,10.7,20.7,39.9,19.9,28.3,25.8,30.6,14.3,28.9,59.6,24.7,0.1035,LOW,Low belonging / weak mentor support,Low learning engagement,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN04835,TRAIN,18,5,Arts/Humanities,Government,With Family,0,8.25,1,0,0.996,85.0,-4.4,2,11.2,-6.7,79.7,2.8,3,19,0,0,0.0,6.6,4.5,1.4,0.051,0.234,69,0.0,3.0,3,3.1,0,5.3,25.2,30.8,8.9,21.8,44.1,14.5,24.0,47.7,39.0,48.5,0.1351,LOW,Wellbeing / support need,Commute / housing / accessibility,1,DROPOUT,EMPLOYMENT_PRESSURE,SIH_SYN_V1_2026-08-22
SYN04836,TEST,21,4,Science,Government,Hostel,0,7.54,1,1,0.874,65.1,-4.4,3,9.7,-12.4,75.9,5.1,2,77,0,0,10.9,15.6,4.7,1.6,0.311,0.449,26,0.361,3.8,4,2.8,1,20.4,45.7,36.0,47.4,30.8,36.8,15.0,47.7,36.4,23.8,59.1,0.3127,LOW,Wellbeing / support need,Transition / language / prerequisite gap,1,DROPOUT,FINANCIAL_CONSTRAINT,SIH_SYN_V1_2026-08-22
SYN04837,TRAIN,22,2,Science,Private,With Family,0,5.2,4,6,0.659,79.7,-17.2,5,11.5,-52.8,66.4,6.7,2,0,0,1,0.0,2.7,4.0,2.9,0.309,0.072,14,0.079,3.4,2,2.8,0,73.0,25.2,48.9,10.9,16.8,8.2,26.2,18.3,2.1,49.2,43.9,0.1871,LOW,Academic difficulty,Low belonging / weak mentor support,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN04838,TRAIN,26,5,Commerce/Management,Government,With Family,0,6.43,3,4,0.732,78.9,-8.8,0,12.3,-16.9,58.2,5.3,2,29,0,0,0.0,0.0,2.7,2.5,0.637,0.196,59,0.0,3.7,2,3.3,0,54.1,28.9,43.9,20.6,15.6,6.7,42.6,44.6,40.4,23.4,38.7,0.2252,LOW,Academic difficulty,Transition / language / prerequisite gap,1,DROPOUT,TRANSITION_OR_LANGUAGE_GAP,SIH_SYN_V1_2026-08-22
SYN04839,TRAIN,22,6,Engineering/Technology,Private,With Family,1,7.9,1,3,0.819,85.2,-0.8,2,12.0,-33.1,66.7,10.7,3,60,30,0,18.8,16.7,4.1,1.9,0.368,0.409,35,0.191,2.0,2,2.9,0,24.1,39.7,47.4,47.2,36.0,51.4,32.1,40.6,30.5,68.1,72.2,0.546,MODERATE,Wellbeing / support need,Low belonging / weak mentor support,1,DROPOUT,COURSE_MISMATCH_OR_LOW_INTEREST,SIH_SYN_V1_2026-08-22
SYN04840,TEST,19,2,Engineering/Technology,Government-Aided,With Family,1,7.63,2,1,0.829,74.3,-9.1,2,9.3,-6.3,86.5,1.2,2,18,29,0,0.0,26.0,4.1,2.2,0.225,0.223,34,0.0,3.7,4,3.8,1,29.0,38.4,13.6,11.1,14.5,62.9,15.0,32.9,25.6,18.1,70.8,0.155,LOW,Wellbeing / support need,Family/domestic responsibility,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN04841,TRAIN,20,5,Engineering/Technology,Private,Hostel,1,4.29,4,6,0.68,78.6,-3.0,3,6.6,-41.8,58.4,2.6,2,18,8,1,0.0,7.1,3.3,4.0,0.325,0.207,7,0.147,4.7,4,3.2,1,64.9,45.0,49.8,29.0,22.1,24.3,43.1,6.4,27.4,14.9,48.7,0.3545,LOW,Academic difficulty,Low learning engagement,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN04842,TRAIN,23,1,Science,Private,Hostel,0,8.04,1,0,0.857,82.9,-1.1,4,12.9,-28.0,79.3,8.2,0,15,0,1,0.0,8.7,3.9,1.9,0.224,0.376,5,0.092,3.4,4,2.4,1,19.0,22.7,35.2,13.3,33.3,30.4,42.5,55.3,1.2,21.2,34.9,0.1312,LOW,Transition / language / prerequisite gap,Course mismatch / low interest,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN04843,TEST,21,7,Arts/Humanities,Private,Hostel,0,8.17,1,1,0.903,72.3,4.5,5,16.1,-38.2,87.4,4.9,2,34,0,0,13.0,4.8,3.5,2.0,0.193,0.215,9,0.0,3.5,3,3.0,0,13.1,46.8,33.3,42.0,30.8,22.0,24.7,15.6,5.3,44.7,50.2,0.2061,LOW,Wellbeing / support need,Attendance decline,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN04844,TRAIN,25,6,Science,Government-Aided,Hostel,0,6.11,1,3,0.856,80.8,-4.1,5,10.6,-17.5,71.9,3.6,3,9,0,0,11.9,13.9,3.6,3.5,0.169,0.054,10,0.015,4.5,5,2.6,0,52.3,35.3,40.0,23.5,15.3,50.4,31.8,9.4,1.9,22.8,67.0,0.2605,LOW,Wellbeing / support need,Academic difficulty,1,DROPOUT,FAMILY_RESPONSIBILITY,SIH_SYN_V1_2026-08-22
SYN04845,TRAIN,21,3,Science,Private,With Family,0,7.92,1,1,0.922,76.6,-4.8,4,10.3,-6.1,76.4,5.6,2,21,0,0,0.0,4.9,4.9,1.4,0.043,0.001,55,0.001,3.0,3,2.9,0,22.8,35.1,37.2,28.6,18.0,18.8,24.9,8.4,35.6,41.5,53.1,0.1589,LOW,Wellbeing / support need,Low belonging / weak mentor support,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN04846,TEST,21,1,Health/Allied,Government,Hostel,0,5.48,2,6,0.597,81.4,-7.4,6,5.6,-36.0,62.5,1.7,4,53,0,1,13.1,3.4,2.3,3.3,0.467,0.358,25,0.431,4.1,4,2.8,1,63.7,44.4,50.6,68.3,42.5,14.4,57.6,45.9,51.0,21.2,43.5,0.6814,MODERATE,Financial stress,Academic difficulty,1,DROPOUT,TRANSITION_OR_LANGUAGE_GAP,SIH_SYN_V1_2026-08-22
SYN04847,TEST,19,2,Engineering/Technology,Private,Hostel,0,4.26,3,6,0.559,69.7,-17.9,3,13.6,10.6,81.2,4.4,0,2,0,0,0.0,10.1,5.0,2.1,0.313,0.245,19,0.198,4.3,5,2.2,0,80.4,46.2,23.2,5.4,9.4,26.3,15.4,23.4,35.0,22.8,34.7,0.2165,LOW,Academic difficulty,Attendance decline,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN04848,TRAIN,19,2,Science,Government,With Family,1,8.0,2,3,0.798,69.7,-0.3,7,13.1,-37.7,50.3,6.1,2,14,36,0,13.9,19.5,1.3,3.8,0.226,0.335,51,0.084,4.1,4,3.7,0,34.2,49.1,42.5,26.3,40.7,45.4,74.0,35.6,36.0,25.0,75.3,0.5407,MODERATE,Wellbeing / support need,Course mismatch / low interest,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN04849,TRAIN,24,1,Engineering/Technology,Government-Aided,With Family,0,5.87,3,3,0.811,86.0,-3.8,3,10.3,-17.0,64.3,5.9,3,36,0,1,0.0,5.6,3.9,1.7,0.371,0.135,39,0.0,4.5,4,2.2,0,44.9,33.9,34.0,30.8,28.6,45.9,28.0,24.9,20.1,17.2,36.8,0.2139,LOW,Family/domestic responsibility,Academic difficulty,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN04850,TRAIN,22,5,Health/Allied,Private,With Family,0,6.99,2,2,0.869,76.3,3.3,2,11.0,-6.4,67.4,5.8,2,0,0,0,0.0,0.0,1.6,3.8,0.178,0.129,34,0.113,3.5,2,3.9,0,16.2,33.4,47.9,18.4,10.7,0.8,71.1,21.2,15.2,46.0,56.5,0.1801,LOW,Course mismatch / low interest,Wellbeing / support need,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN04851,TRAIN,21,5,Commerce/Management,Government-Aided,PG/Rented,0,5.38,4,8,0.642,70.2,-6.5,5,14.4,-24.9,74.5,4.6,0,66,0,0,0.4,9.7,5.0,2.1,0.443,0.357,12,0.04,4.3,3,3.2,0,78.9,47.4,39.4,41.3,27.3,19.4,15.8,31.1,17.4,22.4,52.7,0.4013,MODERATE,Academic difficulty,Wellbeing / support need,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN04852,TRAIN,27,5,Science,Government,Hostel,0,6.69,2,3,0.79,77.8,-2.3,1,14.1,-7.9,79.5,5.1,1,19,0,1,0.0,23.9,5.0,1.3,0.352,0.284,3,0.034,4.5,3,3.5,0,40.8,31.5,24.7,12.4,14.7,70.0,1.5,37.6,7.9,6.1,48.5,0.1538,LOW,Family/domestic responsibility,Wellbeing / support need,1,DROPOUT,COMMUTE_HOUSING_ACCESS,SIH_SYN_V1_2026-08-22
SYN04853,TRAIN,21,5,Science,Government,With Family,0,5.8,2,4,0.644,82.5,-23.3,4,10.1,-8.7,68.0,4.7,2,65,0,0,18.7,6.3,4.0,1.2,0.371,0.388,40,0.001,3.7,2,2.6,0,50.9,45.6,44.9,54.2,32.1,17.2,34.3,40.9,18.6,32.9,29.6,0.363,LOW,Financial stress,Academic difficulty,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN04854,TRAIN,23,1,Education,Government,With Family,0,7.85,2,1,0.872,92.3,8.3,1,12.3,-14.4,73.6,3.8,2,22,0,0,0.0,7.7,3.2,2.7,0.245,0.132,16,0.0,4.5,4,2.4,0,24.2,7.5,41.2,14.9,12.5,2.7,55.3,28.1,8.0,20.5,37.4,0.0533,LOW,Course mismatch / low interest,Low learning engagement,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN04855,TRAIN,19,1,Science,Private,PG/Rented,0,6.01,4,5,0.505,79.5,5.6,3,11.1,9.8,70.1,4.5,2,5,0,1,8.9,1.5,4.1,2.9,0.286,0.175,36,0.129,2.9,3,1.9,0,58.8,28.2,41.1,20.6,14.8,6.8,46.3,16.9,22.6,34.5,23.7,0.1614,LOW,Academic difficulty,Course mismatch / low interest,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN04856,TRAIN,21,3,Engineering/Technology,Government,PG/Rented,0,7.94,1,5,0.656,92.0,5.9,2,14.1,11.9,68.1,0.7,0,8,0,0,0.0,17.7,4.7,1.1,0.197,0.056,27,0.072,3.3,0,2.7,0,32.0,21.6,32.8,11.5,28.8,20.6,10.3,15.2,1.7,44.4,40.8,0.0986,LOW,Low belonging / weak mentor support,Wellbeing / support need,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN04857,TRAIN,18,4,Science,Government,With Family,0,5.77,2,5,0.633,66.6,-13.4,6,10.7,-25.8,76.2,5.0,0,16,0,1,17.2,23.5,3.8,2.3,0.161,0.204,35,0.093,3.1,3,2.8,0,57.3,45.6,40.9,42.3,25.0,60.5,31.5,15.4,7.4,44.9,50.6,0.5066,MODERATE,Family/domestic responsibility,Academic difficulty,1,DROPOUT,COURSE_MISMATCH_OR_LOW_INTEREST,SIH_SYN_V1_2026-08-22
SYN04858,TRAIN,18,6,Commerce/Management,Government,PG/Rented,1,6.97,3,2,0.812,84.8,-1.3,1,14.3,11.0,75.9,0.7,0,53,16,0,0.0,8.6,3.7,1.9,0.221,0.033,7,0.066,3.4,2,2.0,0,33.0,32.0,18.7,26.7,34.7,17.4,18.2,5.3,2.9,34.5,23.4,0.0831,LOW,Employment/work pressure,Low belonging / weak mentor support,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN04859,TRAIN,23,7,Engineering/Technology,Government-Aided,PG/Rented,0,7.09,3,5,0.756,72.5,-12.2,4,11.0,-31.3,65.8,5.8,2,44,0,0,0.0,7.4,3.6,2.4,0.103,0.093,39,0.17,3.3,3,2.7,1,45.3,40.3,37.4,23.9,22.0,30.1,22.8,24.9,46.9,37.1,32.3,0.203,LOW,Commute / housing / accessibility,Academic difficulty,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN04860,TEST,20,3,Health/Allied,Private,PG/Rented,0,8.1,1,0,0.838,76.2,-18.9,3,9.1,-10.4,69.6,4.8,1,23,0,0,0.0,0.0,3.1,3.4,0.428,0.48,6,0.117,4.4,3,3.6,0,20.6,46.3,41.9,20.4,19.0,1.7,57.8,46.2,27.8,19.6,64.4,0.2187,LOW,Wellbeing / support need,Course mismatch / low interest,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN04861,TRAIN,19,7,Other,Government,With Family,0,8.42,0,0,0.963,83.8,-0.6,3,11.4,2.0,94.0,4.5,1,42,0,0,13.7,4.4,3.7,2.7,0.122,0.07,30,0.033,4.2,3,2.8,0,3.7,21.7,23.4,43.5,27.4,21.4,30.8,13.8,9.1,25.9,40.3,0.0861,LOW,Financial stress,Wellbeing / support need,1,DROPOUT,FINANCIAL_CONSTRAINT,SIH_SYN_V1_2026-08-22
SYN04862,TRAIN,20,6,Science,Government-Aided,With Family,1,7.57,2,4,0.808,68.7,-4.2,4,12.6,-6.2,85.9,3.2,3,92,49,1,22.4,7.8,4.0,2.3,0.249,0.0,53,0.007,4.5,4,2.0,1,36.0,39.9,32.2,70.6,53.9,9.9,31.7,4.3,47.2,15.1,36.9,0.3817,LOW,Financial stress,Employment/work pressure,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN04863,VALID,21,4,Engineering/Technology,Government-Aided,Hostel,0,8.69,0,1,1.0,87.0,-4.9,0,12.2,20.4,78.2,4.3,1,72,0,0,0.0,3.1,4.1,2.3,0.0,0.141,25,0.66,4.7,4,2.2,0,5.8,18.3,19.0,38.0,39.6,2.4,14.9,2.4,78.1,13.3,47.5,0.1065,LOW,Commute / housing / accessibility,Wellbeing / support need,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN04864,VALID,21,5,Other,Government-Aided,With Family,0,8.83,1,2,0.845,81.1,4.1,1,8.0,17.3,85.4,4.3,1,90,0,0,11.8,5.1,3.8,1.5,0.134,0.063,15,0.0,4.1,1,3.2,0,24.2,20.8,26.2,37.8,33.2,23.0,18.3,17.0,6.1,40.1,49.9,0.1324,LOW,Wellbeing / support need,Low belonging / weak mentor support,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN04865,TRAIN,19,7,Science,Private,Hostel,1,8.42,2,4,0.849,72.6,-15.4,4,11.1,-5.8,71.1,4.8,2,16,8,0,3.3,0.0,5.0,1.9,0.187,0.0,12,0.33,3.1,3,5.0,0,28.1,45.7,32.0,1.7,12.2,20.0,9.0,3.0,40.8,47.2,78.6,0.1599,LOW,Wellbeing / support need,Low belonging / weak mentor support,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN04866,TRAIN,22,1,Arts/Humanities,Private,With Family,1,6.77,3,2,0.76,88.2,1.3,1,12.6,-11.6,76.7,4.1,1,14,38,0,0.0,0.0,3.2,3.9,0.503,0.459,37,0.122,4.2,4,2.4,0,40.3,24.6,36.4,21.8,14.0,6.8,50.0,55.8,24.8,17.5,47.6,0.1467,LOW,Transition / language / prerequisite gap,Course mismatch / low interest,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN04867,TRAIN,18,1,Arts/Humanities,Private,PG/Rented,0,7.27,3,5,0.738,84.6,-11.0,4,9.8,-29.4,66.8,5.3,2,9,0,0,0.0,2.8,3.9,1.8,0.23,0.167,5,0.028,2.4,1,3.8,0,43.4,34.3,50.4,1.4,7.1,9.8,35.8,24.5,9.0,61.0,62.2,0.2128,LOW,Wellbeing / support need,Low belonging / weak mentor support,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN04868,TRAIN,20,4,Science,Private,Hostel,0,9.27,1,1,0.952,94.3,5.8,0,12.2,8.5,65.5,6.6,3,25,0,0,0.0,9.0,4.9,1.5,0.064,0.124,12,0.141,3.7,3,5.0,1,10.5,14.2,41.6,21.5,17.9,36.4,9.0,12.4,18.3,29.5,78.8,0.1137,LOW,Wellbeing / support need,Low learning engagement,1,DROPOUT,FAMILY_RESPONSIBILITY,SIH_SYN_V1_2026-08-22
SYN04869,TRAIN,23,1,Arts/Humanities,Government-Aided,With Family,1,7.13,2,0,0.943,84.4,-3.4,4,9.5,-9.1,68.9,5.7,2,33,18,1,19.7,9.5,2.8,2.6,0.118,0.044,70,0.085,3.1,2,4.6,0,17.8,30.9,34.8,33.7,22.2,34.0,39.9,22.6,51.7,44.7,67.4,0.3296,LOW,Wellbeing / support need,Commute / housing / accessibility,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN04870,TRAIN,20,8,Science,Government,Hostel,0,8.0,1,1,0.901,72.9,-6.0,2,8.4,-19.6,64.9,8.4,3,52,0,1,0.0,5.9,4.4,1.8,0.346,0.353,14,0.187,2.8,4,3.0,1,18.4,35.1,52.2,42.2,25.4,13.9,27.5,47.8,24.3,49.3,48.7,0.2604,LOW,Low learning engagement,Low belonging / weak mentor support,1,DROPOUT,FINANCIAL_CONSTRAINT,SIH_SYN_V1_2026-08-22
SYN04871,TRAIN,26,4,Engineering/Technology,Government,With Family,0,8.37,0,0,0.948,71.8,-2.3,6,10.4,-17.2,75.1,3.2,1,2,0,0,0.0,21.7,4.2,1.6,0.206,0.301,71,0.022,4.8,4,3.4,1,13.9,44.8,31.4,26.0,19.4,58.9,8.0,36.5,47.1,7.3,60.9,0.2343,LOW,Wellbeing / support need,Family/domestic responsibility,0,CONTINUED,,SIH_SYN_V1_2026-08-22
SYN04872,TRAIN,28,8,Commerce/Management,Government,Hostel,0,6.6,2,2,0.852,88.6,7.7,4,13.8,-34.0,66.1,5.1,2,62,0,0,0.0,6.0,4.1,1.0,0.14,0.0,30,0.407,4.4,3,2.1,0,34.1,23.8,34.4,31.2,23.7,37.2,22.1,16.9,67.7,29.3,22.4,0.1622,LOW,Commute / housing / accessibility,Family/domestic responsibility,0,GRADUATED,,SIH_SYN_V1_2026-08-22
SYN04873,TEST,19,2,Arts/Humanities,Government-Aided,With Family,0,6.18,2,3,0.73,73.5,-18.1,3,5.9,-30.0,67.7,3.7,1,57,0,0,0.0,5.6,4.2,1.6,0.368,0.409,48,0.109,4.1,2,4.2,0,41.2,41.1,46.3,17.5,12.0,17.5,18.4,48.6,24.3,27.5,68.8,0.2648,LOW,Wellbeing / support need,Transition / language / prerequisite gap,1,DROPOUT,EMPLOYMENT_PRESSURE,SIH_SYN_V1_2026-08-22
SYN04874,TRAIN,23,6,Health/Allied,Government,Hostel,0,5.62,4,5,0.575,75.3,-17.3,7,12.5,-15.0,74.1,2.4,2,24,0,0,0.0,20.5,3.7,1.1,0.262,0.112,8,0.211,4.6,4,2.7,0,70.4,45.7,30.3,15.1,10.2,61.8,8.2,27.3,22.7,8.9,46.2,0.2801,LOW,Academic difficulty,Family/domestic responsibility,0,CONTINUED,,SIH_SYN_V1_2026-08-22
